date,x5
2007-12-02,29.93220339
2007-12-03,27.10580006
2007-12-04,23.42618384
2007-12-05,24.63286229
2007-12-06,24.4480785
2007-12-07,25.75498575
2007-12-08,22.618384399999997
2007-12-09,26.44452322
2007-12-10,23.55685131
2007-12-11,20.34632035
2007-12-12,22.40559441
2007-12-13,20.1525747
2007-12-14,17.14285714
2007-12-15,18.96014944
2007-12-16,19.44927536
2007-12-17,19.104
2007-12-18,15.356710999999999
2007-12-19,18.76923077
2007-12-20,24.40835267
2007-12-21,19.11392405
2007-12-22,26.09096893
2007-12-23,25.24964337
2007-12-24,21.67994688
2007-12-25,20.12372635
2007-12-26,18.31746032
2007-12-27,19.78798587
2007-12-28,17.57763975
2007-12-29,17.55980861
2007-12-30,16.96969697
2007-12-31,18.459214499999998
2008-01-01,17.64982503
2008-01-02,16.79273828
2008-01-03,18.22866345
2008-01-04,17.68328446
2008-01-05,17.91872139
2008-01-06,18.59734822
2008-01-07,16.30504148
2008-01-08,16.6395311
2008-01-09,18.2867784
2008-01-10,17.97111186
2008-01-11,16.6932144
2008-01-12,15.56372549
2008-01-13,18.644067800000002
2008-01-14,16.42356165
2008-01-15,19.12423162
2008-01-16,17.15083799
2008-01-17,17.69055745
2008-01-18,14.78632479
2008-01-19,11.81818182
2008-01-20,15.28846154
2008-01-21,19.052193399999997
2008-01-22,19.30771674
2008-01-23,22.66750157
2008-01-24,21.92201412
2008-01-25,21.9719134
2008-01-26,22.94413057
2008-01-27,22.90451336
2008-01-28,20.07896221
2008-01-29,15.17803259
2008-01-30,14.26351771
2008-01-31,16.93791441
2008-02-01,22.63610315
2008-02-02,23.04306822
2008-02-03,22.85012285
2008-02-04,22.56687536
2008-02-05,18.88475836
2008-02-06,24.63687151
2008-02-07,24.67980296
2008-02-08,21.17647059
2008-02-09,23.35766423
2008-02-10,20.87962963
2008-02-11,20.84075525
2008-02-12,14.79289941
2008-02-13,17.05276705
2008-02-14,15.79442181
2008-02-15,16.2848079
2008-02-16,17.12746929
2008-02-17,16.60572821
2008-02-18,18.56392294
2008-02-19,15.60723514
2008-02-20,16.4516129
2008-02-21,15.8573854
2008-02-22,14.53831041
2008-02-23,8.522302517
2008-02-24,6.506958462
2008-02-25,9.361924686
2008-02-26,13.77465237
2008-02-27,11.23213533
2008-02-28,11.51322102
2008-02-29,10.81081081
2008-03-01,10.09315191
2008-03-02,10.92649958
2008-03-03,10.36682616
2008-03-04,10.43433565
2008-03-05,10.73170732
2008-03-06,13.28017597
2008-03-07,16.63991439
2008-03-08,7.874015748
2008-03-09,9.937106918
2008-03-10,13.5309973
2008-03-11,12.2575431
2008-03-12,10.68376068
2008-03-13,10.28861571
2008-03-14,9.611277232
2008-03-15,
2008-03-16,18.99441341
2008-03-17,11.055694099999998
2008-03-18,10.2248394
2008-03-19,10.28753994
2008-03-20,11.42621145
2008-03-21,10.87765957
2008-03-22,10.69333333
2008-03-23,10.23176936
2008-03-24,10.98568282
2008-03-25,10.84648494
2008-03-26,13.29020876
2008-03-27,16.08999242
2008-03-28,16.33354154
2008-03-29,19.24528302
2008-03-30,17.16188525
2008-03-31,17.02828893
2008-04-01,16.89986283
2008-04-02,16.52460819
2008-04-03,16.31127112
2008-04-04,20.60606061
2008-04-05,20.11560694
2008-04-06,18.65384615
2008-04-07,20.85682074
2008-04-08,18.584070800000003
2008-04-09,18.75
2008-04-10,17.42574257
2008-04-11,17.20257235
2008-04-12,17.45098039
2008-04-13,27.5308642
2008-04-14,24.90196078
2008-04-15,35.68532036
2008-04-16,26.38722555
2008-04-17,19.53456487
2008-04-18,18.47515705
2008-04-19,20.11995606
2008-04-20,24.03948773
2008-04-21,21.77020341
2008-04-22,21.73674086
2008-04-23,21.65898618
2008-04-24,22.67217631
2008-04-25,22.74509804
2008-04-26,22.57881284
2008-04-27,23.40546697
2008-04-28,18.27986726
2008-04-29,16.03161163
2008-04-30,18.08864266
2008-05-01,9.660724554
2008-05-02,15.51820728
2008-05-03,18.24638077
2008-05-04,22.07407407
2008-05-05,22.22523745
2008-05-06,22.00062325
2008-05-07,20.95757463
2008-05-08,20.64702788
2008-05-09,17.49028318
2008-05-10,17.66396655
2008-05-11,16.75645024
2008-05-12,17.83891095
2008-05-13,16.29751162
2008-05-14,17.40837696
2008-05-15,19.02792141
2008-05-16,19.76107516
2008-05-17,16.66191155
2008-05-18,14.01587736
2008-05-19,17.75266776
2008-05-20,19.19837351
2008-05-21,19.92277992
2008-05-22,9.176136364
2008-05-23,14.22839506
2008-05-24,13.03851641
2008-05-25,12.50673854
2008-05-26,12.54027927
2008-05-27,15.86577181
2008-05-28,17.61589404
2008-05-29,17.60411033
2008-05-30,16.3880597
2008-05-31,18.71455577
2008-06-01,21.29701686
2008-06-02,20.63013699
2008-06-03,17.72084334
2008-06-04,17.8028169
2008-06-05,17.91401274
2008-06-06,17.0862346
2008-06-07,16.21759024
2008-06-08,18.52847714
2008-06-09,23.81968525
2008-06-10,20.125588699999998
2008-06-11,20.38757632
2008-06-12,22.40220049
2008-06-13,24.83081728
2008-06-14,19.03526971
2008-06-15,22.41426612
2008-06-16,27.195767200000002
2008-06-17,21.74922601
2008-06-18,16.80167233
2008-06-19,16.8024726
2008-06-20,15.79471849
2008-06-21,18.83031734
2008-06-22,21.75043328
2008-06-23,6.050376526
2008-06-24,
2008-06-25,
2008-06-26,19.33701657
2008-06-27,5.882352941000001
2008-06-28,16.36957068
2008-06-29,6.176154672000001
2008-06-30,16.46112601
2008-07-01,10.417234800000001
2008-07-02,9.460458241
2008-07-03,10.50594415
2008-07-04,8.11163276
2008-07-05,8.811782327000001
2008-07-06,8.224543081
2008-07-07,8.900662252
2008-07-08,9.357696567
2008-07-09,9.143576826
2008-07-10,10.45353982
2008-07-11,1.524663677
2008-07-12,1.635883905
2008-07-13,11.45614771
2008-07-14,5.527511358
2008-07-15,2.896341463
2008-07-16,
2008-07-17,
2008-07-18,
2008-07-19,
2008-07-20,9.52853598
2008-07-21,7.642799677999999
2008-07-22,2.3905385
2008-07-23,2.792553191
2008-07-24,
2008-07-25,3.616965912
2008-07-26,7.007186858
2008-07-27,
2008-07-28,6.14379085
2008-07-29,0.260078023
2008-07-30,4.3195420239999995
2008-07-31,5.528777998
2008-08-01,0.865800866
2008-08-02,6.889297922999999
2008-08-03,5.864354921
2008-08-04,14.55373894
2008-08-05,14.17050691
2008-08-06,12.75324675
2008-08-07,13.32599119
2008-08-08,5.47184774
2008-08-09,5.581947743
2008-08-10,1.3674716319999998
2008-08-11,6.842775302000001
2008-08-12,10.29450091
2008-08-13,13.41836735
2008-08-14,15.68681319
2008-08-15,14.7826087
2008-08-16,14.26704991
2008-08-17,13.32524272
2008-08-18,15.53200163
2008-08-19,15.14579284
2008-08-20,12.55319149
2008-08-21,14.07579273
2008-08-22,14.20954412
2008-08-23,12.22373806
2008-08-24,9.915966387000001
2008-08-25,9.479271992000001
2008-08-26,15.58574724
2008-08-27,10.20668538
2008-08-28,12.76256315
2008-08-29,13.93008475
2008-08-30,14.14002205
2008-08-31,16.33574007
2008-09-01,12.8914405
2008-09-02,11.13624937
2008-09-03,11.79558011
2008-09-04,6.294416244
2008-09-05,9.307479224
2008-09-06,11.77710843
2008-09-07,11.44745999
2008-09-08,4.006453348
2008-09-09,10.18329939
2008-09-10,14.72409152
2008-09-11,13.60355358
2008-09-12,6.734693878
2008-09-13,6.65742025
2008-09-14,2.7450980389999997
2008-09-15,
2008-09-16,
2008-09-17,
2008-09-18,
2008-09-19,
2008-09-20,
2008-09-21,
2008-09-22,
2008-09-23,
2008-09-24,
2008-09-25,
2008-09-26,
2008-09-27,
2008-09-28,5.021598272
2008-09-29,5.73089701
2008-09-30,8.545941897999999
2008-10-01,8.287292818
2008-10-02,5.3554502369999994
2008-10-03,18.72727273
2008-10-04,12.3046875
2008-10-05,30.64864865
2008-10-06,19.3236715
2008-10-07,11.46605819
2008-10-08,2.7469316189999997
2008-10-09,10.52631579
2008-10-10,2.178056085
2008-10-11,5.499591614
2008-10-12,11.02705848
2008-10-13,
2008-10-14,11.82462356
2008-10-15,9.610070617
2008-10-16,
2008-10-17,
2008-10-18,0.39432176700000005
2008-10-19,11.04718067
2008-10-20,11.59084323
2008-10-21,10.26986507
2008-10-22,6.381922026
2008-10-23,7.2968060239999994
2008-10-24,1.913499345
2008-10-25,10.64826226
2008-10-26,11.099611900000001
2008-10-27,11.0046608
2008-10-28,11.23847496
2008-10-29,11.76470588
2008-10-30,10.91584158
2008-10-31,5.9217046579999995
2008-11-01,1.798201798
2008-11-02,3.514376997
2008-11-03,4.517095084
2008-11-04,4.3374768580000005
2008-11-05,3.166226913
2008-11-06,2.8151469860000002
2008-11-07,14.86187845
2008-11-08,21.25962596
2008-11-09,44.64767616
2008-11-10,
2008-11-11,100.5
2008-11-12,24.10526316
2008-11-13,
2008-11-14,9.275618375
2008-11-15,2.663352273
2008-11-16,5.638665132000001
2008-11-17,0.9240924090000001
2008-11-18,17.01657459
2008-11-19,12.91390728
2008-11-20,6.984732824
2008-11-21,
2008-11-22,
2008-11-23,3.512880562
2008-11-24,6.641791045
2008-11-25,6.7923301920000005
2008-11-26,7.016414547999999
2008-11-27,3.431786217
2008-11-28,
2008-11-29,5.130338325
2008-11-30,6.536502547
2008-12-01,6.122994652
2008-12-02,6.510710259
2008-12-03,5.641421947
2008-12-04,9.238451935
2008-12-05,15.46120059
2008-12-06,9.545115585
2008-12-07,6.071302506
2008-12-08,9.76037405
2008-12-09,7.747648035
2008-12-10,7.649956534
2008-12-11,2.674629966
2008-12-12,5.852981969
2008-12-13,0.629590766
2008-12-14,
2008-12-15,2.456527739
2008-12-16,6.548431105
2008-12-17,6.284875184
2008-12-18,6.929577465
2008-12-19,6.718878813
2008-12-20,10.6586499
2008-12-21,1.789052069
2008-12-22,5.8396200060000005
2008-12-23,4.805695639
2008-12-24,8.06010929
2008-12-25,1.093355761
2008-12-26,5.918751681
2008-12-27,9.509777659
2008-12-28,2.4470717619999998
2008-12-29,8.576944291
2008-12-30,9.096013476
2008-12-31,7.920522591
2009-01-01,7.035724025
2009-01-02,
2009-01-03,4.13961039
2009-01-04,5.584045584
2009-01-05,5.829228242999999
2009-01-06,6.222345132999999
2009-01-07,5.847624402999999
2009-01-08,6.983695652000001
2009-01-09,5.770248809
2009-01-10,7.66062603
2009-01-11,7.922679008999999
2009-01-12,7.879101007
2009-01-13,8.343558282
2009-01-14,7.735849057
2009-01-15,5.604645292000001
2009-01-16,5.4627419779999995
2009-01-17,5.77540107
2009-01-18,5.610561056
2009-01-19,6.0770482910000005
2009-01-20,6.093959732
2009-01-21,6.098843323
2009-01-22,5.490405117000001
2009-01-23,5.6
2009-01-24,5.846153846
2009-01-25,5.456481235
2009-01-26,5.118601748000001
2009-01-27,5.6345586260000005
2009-01-28,5.765407555
2009-01-29,6.02661101
2009-01-30,5.5526176629999995
2009-01-31,5.749867515
2009-02-01,1.821103374
2009-02-02,8.14479638
2009-02-03,6.158038147
2009-02-04,6.05621559
2009-02-05,6.693989071
2009-02-06,10.86378738
2009-02-07,6.213333333
2009-02-08,5.8666666670000005
2009-02-09,7.982969665
2009-02-10,3.224946695
2009-02-11,6.392318244
2009-02-12,5.15995872
2009-02-13,0.08174386900000001
2009-02-14,9.427083332999999
2009-02-15,10.29325513
2009-02-16,11.15068493
2009-02-17,11.23989218
2009-02-18,11.66889186
2009-02-19,10.68332483
2009-02-20,10.16645327
2009-02-21,9.518773136
2009-02-22,9.991985039
2009-02-23,10.52631579
2009-02-24,6.835990272999999
